OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1973-086CB","DELTA 1 DEB","7083","US","116.87","102.35","1592","1487","SMALL","0","1973-11-06",""
"1973-086CA","DELTA 1 DEB","7082","US","114.30","101.89","1447","1400","MEDIUM","0","1973-11-06",""
"1973-086BZ","DELTA 1 DEB","7081","US","113.43","102.33","1511","1256","SMALL","0","1973-11-06",""
"1973-086BY","DELTA 1 DEB","7080","US","113.74","101.90","1444","1353","MEDIUM","0","1973-11-06",""
"1973-086BX","DELTA 1 DEB","7079","US","116.68","101.75","1563","1500","MEDIUM","0","1973-11-06",""
"1973-086BU","DELTA 1 DEB","7076","US","116.15","102.11","1518","1498","MEDIUM","0","1973-11-06",""
"1973-086BT","DELTA 1 DEB","7075","US","111.21","101.60","1407","1158","MEDIUM","0","1973-11-06",""
"1973-086BS","DELTA 1 DEB","7074","US","113.20","102.07","1510","1237","SMALL","0","1973-11-06",""
"1973-086BR","DELTA 1 DEB","7073","US","117.22","102.27","1606","1505","MEDIUM","0","1973-11-06",""
"1973-086BQ","DELTA 1 DEB","7072","US","115.89","101.60","1504","1488","MEDIUM","0","1973-11-06",""
"1973-086BP","DELTA 1 DEB","7071","US","116.03","101.65","1508","1496","MEDIUM","0","1973-11-06",""
"1973-086BM","DELTA 1 DEB","7069","US","106.43","102.77","1256","867","SMALL","0","1973-11-06",""
"1973-086BL","DELTA 1 DEB","7068","US","112.38","102.38","1500","1172","SMALL","0","1973-11-06",""
"1973-086BJ","DELTA 1 DEB","7066","US","116.21","101.67","1552","1469","SMALL","0","1973-11-06",""
"1973-086BH","DELTA 1 DEB","7065","US","116.76","101.78","1574","1497","SMALL","0","1973-11-06",""
"1973-086BG","DELTA 1 DEB","7064","US","112.94","101.64","1502","1221","SMALL","0","1973-11-06",""
"1973-086BF","DELTA 1 DEB","7063","US","110.80","102.48","1488","1039","MEDIUM","0","1973-11-06",""
"1973-086BD","DELTA 1 DEB","7061","US","114.69","102.47","1552","1331","MEDIUM","0","1973-11-06",""
"1973-086BC","DELTA 1 DEB","7060","US","115.69","102.12","1506","1468","MEDIUM","0","1973-11-06",""
"1973-086BB","DELTA 1 DEB","7059","US","117.43","101.94","1651","1480","SMALL","0","1973-11-06",""
"1973-086BA","DELTA 1 DEB","7058","US","114.89","101.67","1451","1450","SMALL","0","1973-11-06",""
"1973-086AZ","DELTA 1 DEB","7057","US","116.79","102.39","1563","1509","MEDIUM","0","1973-11-06",""
"1973-086AY","DELTA 1 DEB","7056","US","117.64","102.55","1645","1505","SMALL","0","1973-11-06",""
"1973-086AX","DELTA 1 DEB","7055","US","121.63","102.55","2033","1474","MEDIUM","0","1973-11-06",""
"1973-086AW","DELTA 1 DEB","7054","US","110.48","101.44","1488","1009","MEDIUM","0","1973-11-06",""
"1973-086AV","DELTA 1 DEB","7053","US","115.37","101.90","1506","1438","SMALL","0","1973-11-06",""
"1973-086AU","DELTA 1 DEB","7052","US","116.38","102.24","1536","1500","SMALL","0","1973-11-06",""
"1973-086AT","DELTA 1 DEB","7051","US","117.19","102.50","1607","1502","MEDIUM","0","1973-11-06",""
"1973-086AS","DELTA 1 DEB","7050","US","114.60","101.49","1478","1396","SMALL","0","1973-11-06",""
"1973-086AR","DELTA 1 DEB","7049","US","120.68","101.83","1915","1507","MEDIUM","0","1973-11-06",""
"1973-086AQ","DELTA 1 DEB","7048","US","125.15","101.62","2313","1506","MEDIUM","0","1973-11-06",""
"1973-086AN","DELTA 1 DEB","7046","US","117.14","102.47","1597","1507","SMALL","0","1973-11-06",""
"1973-086AM","DELTA 1 DEB","7045","US","117.45","102.53","1627","1506","MEDIUM","0","1973-11-06",""
"1973-086AL","DELTA 1 DEB","7044","US","115.72","102.50","1559","1417","MEDIUM","0","1973-11-06",""
"1973-086AK","DELTA 1 DEB","7043","US","112.07","102.11","1489","1155","SMALL","0","1973-11-06",""
"1973-086AJ","DELTA 1 DEB","7042","US","107.11","101.72","1337","849","SMALL","0","1973-11-06",""
"1973-086AH","DELTA 1 DEB","7041","US","116.60","101.57","1677","1379","MEDIUM","0","1973-11-06",""
"1973-086AG","DELTA 1 DEB","7040","US","112.35","102.55","1483","1186","SMALL","0","1973-11-06",""
"1973-086AF","DELTA 1 DEB","7039","US","115.27","102.41","1569","1366","MEDIUM","0","1973-11-06",""
"1973-086AE","DELTA 1 DEB","7038","US","117.66","102.05","1679","1472","MEDIUM","0","1973-11-06",""
"1973-086AD","DELTA 1 DEB","7037","US","121.35","101.98","2004","1478","MEDIUM","0","1973-11-06",""
"1973-086AC","DELTA 1 DEB","7036","US","114.97","101.45","1482","1426","MEDIUM","0","1973-11-06",""
"1973-086AB","DELTA 1 DEB","7035","US","121.70","101.79","2015","1498","MEDIUM","0","1973-11-06",""
"1973-086AA","DELTA 1 DEB","7034","US","115.79","101.88","1504","1478","SMALL","0","1973-11-06",""
"1973-086Z","DELTA 1 DEB","7033","US","115.96","101.81","1519","1479","MEDIUM","0","1973-11-06",""
"1973-086Y","DELTA 1 DEB","7032","US","116.63","102.28","1553","1505","LARGE","0","1973-11-06",""
"1973-086X","DELTA 1 DEB","7031","US","116.26","101.65","1521","1504","MEDIUM","0","1973-11-06",""
"1973-086W","DELTA 1 DEB","7030","US","117.65","102.05","1647","1504","SMALL","0","1973-11-06",""
"1973-086V","DELTA 1 DEB","7029","US","116.40","102.27","1529","1509","MEDIUM","0","1973-11-06",""
"1973-086U","DELTA 1 DEB","7028","US","117.60","102.59","1638","1508","MEDIUM","0","1973-11-06",""
"1973-086T","DELTA 1 DEB","7027","US","116.63","101.95","1578","1481","SMALL","0","1973-11-06",""
"1973-086S","DELTA 1 DEB","7026","US","114.08","102.14","1509","1318","SMALL","0","1973-11-06",""
"1973-086R","DELTA 1 DEB","7025","US","124.76","101.93","2276","1510","MEDIUM","0","1973-11-06",""
"1973-086Q","DELTA 1 DEB","7024","US","113.04","101.84","1425","1307","MEDIUM","0","1973-11-06",""
"1973-086P","DELTA 1 DEB","7023","US","116.50","102.11","1546","1501","SMALL","0","1973-11-06",""
"1973-086N","DELTA 1 DEB","7022","US","115.73","102.51","1631","1346","MEDIUM","0","1973-11-06",""
"1973-086M","DELTA 1 DEB","7021","US","117.02","101.67","1693","1401","MEDIUM","0","1973-11-06",""
"1973-086L","DELTA 1 DEB","7020","US","118.55","102.23","1745","1486","MEDIUM","0","1973-11-06",""
"1973-086K","DELTA 1 DEB","7019","US","115.89","102.11","1547","1445","MEDIUM","0","1973-11-06",""
"1973-086J","DELTA 1 DEB","7018","US","116.22","102.25","1521","1501","MEDIUM","0","1973-11-06",""
"1973-086H","DELTA 1 DEB","7017","US","115.03","102.17","1575","1339","SMALL","0","1973-11-06",""
"1973-086G","DELTA 1 DEB","7016","US","125.72","101.70","2367","1503","MEDIUM","0","1973-11-06",""
"1973-086F","DELTA 1 DEB","7015","US","123.48","101.77","2165","1506","MEDIUM","0","1973-11-06",""
"1973-086E","DELTA 1 DEB","7014","US","108.87","101.74","1481","869","MEDIUM","0","1973-11-06",""
"1973-086D","DELTA 1 DEB","7013","US","115.05","101.89","1512","1403","MEDIUM","0","1973-11-06",""
"1973-086C","DELTA 1 DEB","7012","US","115.44","101.52","1522","1428","MEDIUM","0","1973-11-06",""
"1973-109B","SL-8 R/B","7009","CIS","104.59","82.95","990","961","LARGE","0","1973-12-29",""
"1973-109A","COSMOS 627","7008","CIS","104.89","82.95","1014","965","LARGE","0","1973-12-29",""
"1973-108A","COSMOS 626","7005","CIS","103.94","65.44","976","914","LARGE","0","1973-12-27",""
"1973-107A","AUREOLE 2","7003","FR","97.25","73.93","888","366","LARGE","0","1973-12-26",""
"1973-104J","SL-8 R/B","6993","CIS","117.05","74.03","1621","1475","LARGE","0","1973-12-19",""
"1973-104H","COSMOS 624","6992","CIS","114.17","74.03","1485","1350","MEDIUM","0","1973-12-19",""
"1973-104G","COSMOS 623","6991","CIS","114.57","74.03","1485","1387","MEDIUM","0","1973-12-19",""
"1973-104F","COSMOS 622","6990","CIS","114.37","74.03","1484","1369","MEDIUM","0","1973-12-19",""
"1973-104E","COSMOS 621","6989","CIS","114.77","74.03","1485","1405","MEDIUM","0","1973-12-19",""
"1973-104D","COSMOS 620","6988","CIS","115.45","74.03","1493","1458","MEDIUM","0","1973-12-19",""
"1973-104C","COSMOS 619","6987","CIS","115.00","74.03","1487","1424","MEDIUM","0","1973-12-19",""
"1973-104B","COSMOS 618","6986","CIS","115.21","74.03","1486","1444","MEDIUM","0","1973-12-19",""
"1973-104A","COSMOS 617","6985","CIS","113.97","74.03","1484","1334","MEDIUM","0","1973-12-19",""
"1973-100D","TITAN 3C TRANSTAGE R/B","6976","US","1515.84","10.94","38444","36222","LARGE","0","1973-12-13",""
"1973-100B","OPS 9434 (DSCS 2-4)","6974","US","1476.65","9.05","36870","36283","LARGE","0","1973-12-13",""
"1973-100A","OPS 9433 (DSCS 2-3)","6973","US","1474.55","9.52","36683","36388","LARGE","0","1973-12-13",""
"1973-098B","SL-8 R/B","6966","CIS","99.79","74.06","763","734","LARGE","0","1973-12-04",""
"1973-098A","COSMOS 614","6965","CIS","100.07","74.06","779","745","LARGE","0","1973-12-04",""
"1973-088D","OPS 6630 (2)","6938","US","114.55","96.93","1455","1415","MEDIUM","0","1973-11-10",""
"1973-086B","DELTA 1 R/B","6921","US","116.41","102.35","1531","1508","LARGE","0","1973-11-06",""
"1973-086A","NOAA 3","6920","US","116.10","102.17","1511","1500","LARGE","0","1973-11-06",""
"1973-085A","MARINER 10 (MVM-73)","6919","US","","","","","","0","1973-11-03","HELIOCENTRIC ORBIT (SUN)"
"1973-084A","COSMOS 606","6916","CIS","718.80","71.58","35646","4759","LARGE","0","1973-11-02",""
"1973-081B","SCOUT A-1 R/B","6910","US","105.17","89.81","1121","884","MEDIUM","0","1973-10-30",""
"1973-081A","NNSS 20 (TRANSIT 20)","6909","US","105.06","89.81","1113","882","LARGE","0","1973-10-30",""
"1973-078D","DELTA 1 R/B(2)","6896","US","","","","","","0","1973-10-26","NO INITIAL ELEMENTS"
"1973-078A","EXPLORER 50 (IMP-8)","6893","US","17677.50","52.93","268757","168064","","0","1973-10-26",""
"1973-069J","SL-8 R/B","6853","CIS","117.17","74.00","1622","1485","LARGE","0","1973-10-02",""
"1973-069H","COSMOS 595","6852","CIS","114.70","74.00","1485","1398","MEDIUM","0","1973-10-02",""
"1973-069G","COSMOS 594","6851","CIS","114.50","74.00","1485","1381","MEDIUM","0","1973-10-02",""
"1973-069F","COSMOS 593","6850","CIS","114.31","74.00","1485","1363","MEDIUM","0","1973-10-02",""
"1973-069E","COSMOS 592","6849","CIS","113.94","74.00","1483","1331","MEDIUM","0","1973-10-02",""
"1973-069D","COSMOS 591","6848","CIS","114.13","74.00","1486","1346","MEDIUM","0","1973-10-02",""
"1973-069C","COSMOS 590","6847","CIS","115.10","74.00","1487","1433","MEDIUM","0","1973-10-02",""
"1973-069B","COSMOS 589","6846","CIS","114.91","74.00","1489","1414","MEDIUM","0","1973-10-02",""
"1973-069A","COSMOS 588","6845","CIS","115.33","74.00","1493","1448","MEDIUM","0","1973-10-02",""
"1971-015CL","COSMOS 397 DEB","6844","CIS","105.21","65.90","1476","532","SMALL","0","1971-02-25",""
"1971-015CK","COSMOS 397 DEB","6843","CIS","102.25","65.67","1196","534","SMALL","0","1971-02-25",""
"1961-015KP","THOR ABLESTAR DEB","6842","US","115.66","66.73","2000","971","SMALL","0","1961-06-29",""
"1973-065B","SL-8 R/B","6829","CIS","104.56","82.94","991","957","LARGE","0","1973-09-14",""
"1973-065A","COSMOS 586","6828","CIS","104.71","82.95","1001","961","LARGE","0","1973-09-14",""
"1973-064B","SL-8 R/B","6826","CIS","113.41","74.02","1406","1360","LARGE","0","1973-09-08",""
"1973-064A","COSMOS 585","6825","CIS","113.55","74.03","1404","1374","LARGE","0","1973-09-08",""
"1972-079E","TITAN 3D DEB","6824","US","114.62","95.51","1444","1432","SMALL","0","1972-10-10",""
"1972-079D","TITAN 3D DEB","6823","US","114.76","95.80","1485","1405","SMALL","0","1972-10-10",""
"1972-079C","OPS 8314 (2)","6822","US","114.69","95.64","1465","1417","MEDIUM","0","1972-10-10",""
"1973-058B","ATLAS CENTAUR R/B","6797","US","649.69","28.01","36382","558","LARGE","0","1973-08-23",""
"1973-058A","INTELSAT 4-F7","6796","ITSO","1452.43","11.14","36136","36076","LARGE","0","1973-08-23",""
"1973-056A","OPS 7724","6791","US","717.79","62.04","39205","1150","LARGE","0","1973-08-21",""
"1973-054B","THOR BURNER 2 R/B","6788","US","100.97","98.84","825","784","LARGE","0","1973-08-17",""
"1973-054A","OPS 8364 (DMSP 4)","6787","US","100.56","98.77","805","766","LARGE","0","1973-08-17",""
"1971-116B","ATLAS CENTAUR R/B","6779","US","655.70","27.71","36525","721","LARGE","0","1971-12-20",""
"1973-053A","MARS 7","6776","CIS","","","","","","0","1973-08-09","HELIOCENTRIC ORBIT (SUN)"
"1973-052A","MARS 6","6768","CIS","","","","","","0","1973-08-05","HELIOCENTRIC ORBIT (SUN)"
"1970-025NF","THORAD AGENA D DEB","6767","US","103.10","99.07","921","889","SMALL","0","1970-04-08",""
"1970-025NH","THORAD AGENA D DEB","6766","US","102.82","100.19","951","833","SMALL","0","1970-04-08",""
"1970-025NG","THORAD AGENA D DEB","6765","US","106.30","99.77","1067","1043","SMALL","0","1970-04-08",""
"1968-091CK","COSMOS 249 DEB","6764","CIS","116.37","62.33","2130","904","SMALL","0","1968-10-20",""
"1973-049A","MARS 5","6754","CIS","","","","","","0","1973-07-25","MARS ORBIT"
"1968-091CJ","COSMOS 249 DEB","6752","CIS","110.17","62.27","1759","710","SMALL","0","1968-10-20",""
"1961-015KN","THOR ABLESTAR DEB","6748","US","101.85","66.90","905","787","SMALL","0","1961-06-29",""
"1961-015KM","THOR ABLESTAR DEB","6747","US","103.37","66.60","1027","809","SMALL","0","1961-06-29",""
"1973-047A","MARS 4","6742","CIS","","","","","","0","1973-07-21","HELIOCENTRIC ORBIT (SUN)"
"1973-039G","EXPLORER 49 DEB","6726","US","","","","","","0","1973-06-10","SELENOCENTRIC ORBIT (MOON)"
"1973-039F","EXPLORER 49 DEB","6725","US","","","","","","0","1973-06-10","SELENOCENTRIC ORBIT (MOON)"
"1973-042B","SL-8 R/B","6708","CIS","104.79","82.95","994","975","LARGE","0","1973-06-20",""
"1973-042A","COSMOS 574","6707","CIS","104.94","82.95","1007","976","LARGE","0","1973-06-20",""
"1973-040A","OPS 6157","6691","US","1442.65","5.18","35936","35893","","0","1973-06-12",""
"1973-039D","DELTA 1 DEB","6689","US","","","","","","0","1973-06-10","NO INITIAL ELEMENTS"
"1973-039A","EXPLORER 49 (RAE-2)","6686","US","","","","","","0","1973-06-10","SELENOCENTRIC ORBIT (MOON)"
"1973-037J","SL-8 R/B","6683","CIS","116.87","74.02","1596","1484","LARGE","0","1973-06-08",""
"1973-037H","COSMOS 571","6682","CIS","113.75","74.02","1479","1319","MEDIUM","0","1973-06-08",""
"1973-037G","COSMOS 570","6681","CIS","113.97","74.02","1481","1336","MEDIUM","0","1973-06-08",""
"1973-037F","COSMOS 569","6680","CIS","114.18","74.02","1479","1357","MEDIUM","0","1973-06-08",""
"1973-037E","COSMOS 568","6679","CIS","114.38","74.02","1480","1375","MEDIUM","0","1973-06-08",""
"1973-037D","COSMOS 567","6678","CIS","114.83","74.02","1482","1413","MEDIUM","0","1973-06-08",""
"1973-037C","COSMOS 566","6677","CIS","115.05","74.02","1482","1433","MEDIUM","0","1973-06-08",""
"1973-037B","COSMOS 565","6676","CIS","115.30","74.02","1489","1449","MEDIUM","0","1973-06-08",""
"1973-037A","COSMOS 564","6675","CIS","114.60","74.02","1481","1394","MEDIUM","0","1973-06-08",""
"1973-034B","SL-3 R/B","6660","CIS","102.43","81.23","908","839","LARGE","0","1973-05-29",""
"1973-034A","METEOR 1-15","6659","CIS","102.13","81.19","879","840","LARGE","0","1973-05-29",""
"1973-023A","ANIK A2 (TELESAT 2)","6437","CA","1443.03","10.84","35962","35882","LARGE","0","1973-04-20",""
"1973-019B","ATLAS CENTAUR R/B(2)","6425","US","","","","","","0","1973-04-06","HELIOCENTRIC ORBIT (SUN)"
"1973-019A","PIONEER 11","6421","US","","","","","","0","1973-04-06","ESCAPED SOLAR SYSTEM"
"1972-104D","SL-8 DEB","6396","CIS","96.71","74.11","605","597","SMALL","0","1972-12-25",""
"1973-015B","SL-3 R/B","6393","CIS","102.49","81.25","919","834","LARGE","0","1973-03-20",""
"1973-015A","METEOR 1-14","6392","CIS","102.30","81.24","896","839","LARGE","0","1973-03-20",""
"1973-013A","OPS 6063","6380","US","1436.04","4.74","35902","35669","","0","1973-03-06",""
"1973-005A","COSMOS 546","6350","CIS","94.70","50.64","514","494","LARGE","0","1973-01-26",""
"1972-104B","SL-8 R/B","6324","CIS","99.75","74.08","753","740","LARGE","0","1972-12-25",""
"1972-104A","COSMOS 540","6323","CIS","100.24","74.08","782","758","LARGE","0","1972-12-25",""
"1972-102B","SL-8 R/B","6320","CIS","112.77","74.01","1373","1335","LARGE","0","1972-12-21",""
"1972-102A","COSMOS 539","6319","CIS","112.91","74.02","1379","1341","LARGE","0","1972-12-21",""
"1972-101B","ATLAS AGENA R/B","6318","US","1407.40","12.27","40090","30356","","0","1972-12-20",""
"1972-101A","OPS 9390","6317","US","1436.44","13.14","41559","30027","","0","1972-12-20",""
"1972-097B","DELTA 1 R/B","6306","US","111.77","99.79","1516","1100","LARGE","0","1972-12-11",""
"1972-097A","NIMBUS 5","6305","US","107.13","99.91","1101","1087","LARGE","0","1972-12-11",""
"1972-072E","SL-6 R/B(2)","6302","CIS","706.66","68.52","35281","4523","LARGE","0","1972-09-19",""
"1969-024C","SL-8 DEB","6289","CIS","108.52","73.99","1162","1154","SMALL","0","1969-03-17",""
"1972-069D","SCOUT B-1 DEB","6284","US","98.42","90.48","717","649","SMALL","0","1972-09-02",""
"1972-090A","ANIK A1 (TELESAT 1)","6278","CA","1457.06","10.26","36268","36124","LARGE","0","1972-11-10",""
"1972-062C","SL-8 DEB","6277","CIS","104.10","82.85","957","948","MEDIUM","0","1972-08-16",""
"1972-089B","THOR BURNER 2 R/B","6276","US","101.32","98.53","848","794","LARGE","0","1972-11-09",""
"1972-089A","OPS 7323 (DMSP 5B F3)","6275","US","100.84","98.45","824","773","LARGE","0","1972-11-09",""
"1972-087J","SL-8 R/B","6271","CIS","116.64","74.04","1593","1467","LARGE","0","1972-11-01",""
"1972-087H","COSMOS 535","6270","CIS","114.35","74.04","1468","1384","MEDIUM","0","1972-11-01",""
"1972-087G","COSMOS 534","6269","CIS","113.96","74.03","1468","1348","MEDIUM","0","1972-11-01",""
"1972-087F","COSMOS 533","6268","CIS","113.60","74.04","1467","1316","MEDIUM","0","1972-11-01",""
"1972-087E","COSMOS 532","6267","CIS","113.41","74.03","1468","1299","MEDIUM","0","1972-11-01",""
"1972-087D","COSMOS 531","6266","CIS","114.76","74.03","1469","1420","MEDIUM","0","1972-11-01",""
"1972-087C","COSMOS 530","6265","CIS","113.78","74.03","1467","1332","MEDIUM","0","1972-11-01",""
"1972-087B","COSMOS 529","6264","CIS","114.54","74.03","1468","1401","MEDIUM","0","1972-11-01",""
"1972-087A","COSMOS 528","6262","CIS","114.14","74.04","1467","1366","MEDIUM","0","1972-11-01",""
"1972-085B","SL-3 R/B","6257","CIS","102.38","81.26","913","830","LARGE","0","1972-10-26",""
"1972-085A","METEOR 1-13","6256","CIS","102.20","81.27","882","844","LARGE","0","1972-10-26",""
"1965-020FD","SL-8 DEB *","6252","CIS","117.08","56.04","1701","1398","SMALL","0","1965-03-15",""
"1972-082C","DELTA 1 R/B","6237","US","109.21","102.81","1464","916","LARGE","0","1972-10-15",""
"1972-082B","OSCAR 6","6236","US","114.91","101.94","1454","1448","MEDIUM","0","1972-10-15",""
"1972-082A","NOAA 2 (ITOS-D)","6235","US","114.91","101.92","1454","1448","LARGE","0","1972-10-15",""
"1972-076C","ATLAS F BURNER 2 R/B","6218","US","98.94","98.70","716","699","LARGE","0","1972-10-02",""
"1972-076B","OPS 8180 (STP RADSAT)","6217","US","98.17","98.61","679","664","LARGE","0","1972-10-02",""
"1970-025NE","THORAD AGENA D DEB","6216","US","100.65","99.06","962","617","SMALL","0","1970-04-08",""
"1961-018E","MIDAS 3 DEB","6215","US","161.62","91.18","3556","3345","MEDIUM","0","1961-07-12",""
"1966-016E","DELTA 1 DEB","6214","US","114.08","101.58","1510","1318","SMALL","0","1966-02-28",""
"1966-087E","DELTA 1 DEB *","6213","US","109.63","101.79","1248","1171","SMALL","0","1966-10-02",""
"1972-074C","SL-8 DEB","6210","CIS","104.85","65.83","1001","973","MEDIUM","0","1972-09-29",""
"1972-074B","SL-8 R/B","6207","CIS","104.67","65.83","988","970","LARGE","0","1972-09-29",""
"1972-074A","COSMOS 521","6206","CIS","104.92","65.83","1003","979","LARGE","0","1972-09-29",""
"1972-073A","EXPLORER 47 (IMP-7)","6197","US","17953.92","35.73","265534","175961","","0","1972-09-23",""
"1972-072A","COSMOS 520","6192","CIS","715.27","72.64","31497","8734","LARGE","0","1972-09-19",""
"1972-069B","SCOUT B-1 R/B","6180","US","98.27","89.98","706","646","MEDIUM","0","1972-09-02",""
"1968-091CG","COSMOS 249 DEB *","6176","CIS","110.17","65.73","1586","883","SMALL","0","1968-10-20",""
"1972-069A","TRIAD 1","6173","US","99.37","89.94","767","690","MEDIUM","0","1972-09-02",""
"1970-025NB","THORAD AGENA D DEB","6167","US","105.37","100.00","1037","987","SMALL","0","1970-04-08",""
"1970-025MZ","THORAD AGENA D DEB","6160","US","99.57","100.40","776","700","SMALL","0","1970-04-08",""
"1970-025MY","THORAD AGENA D DEB *","6159","US","111.96","101.27","1369","1264","SMALL","0","1970-04-08",""
"1970-025MX","THORAD AGENA D DEB","6157","US","102.30","99.88","877","858","SMALL","0","1970-04-08",""
"1972-065B","ATLAS CENTAUR R/B","6155","US","97.84","35.00","682","630","LARGE","0","1972-08-21",""
"1972-066A","COSMOS 516","6154","CIS","104.52","64.81","1036","908","LARGE","0","1972-08-21",""
"1972-065A","OAO 3 (COPERNICUS)","6153","US","98.77","35.01","705","694","LARGE","0","1972-08-21",""
"1972-062B","SL-8 R/B","6149","CIS","104.13","82.97","959","948","LARGE","0","1972-08-16",""
"1972-062A","COSMOS 514","6148","CIS","104.21","82.97","964","950","LARGE","0","1972-08-16",""
"1970-025MV","THORAD AGENA D DEB","6139","US","103.29","99.03","969","859","SMALL","0","1970-04-08",""
"1972-058B","DELTA 1 R/B","6127","US","97.65","98.39","721","572","LARGE","0","1972-07-23",""
"1972-058A","LANDSAT 1 (ERTS 1)","6126","US","103.04","99.29","907","897","LARGE","0","1972-07-23",""
"1972-057J","SL-8 R/B","6125","CIS","116.98","74.01","1600","1491","LARGE","0","1972-07-20",""
"1972-057H","COSMOS 511","6124","CIS","116.42","74.03","1545","1495","MEDIUM","0","1972-07-20",""
"1972-057G","COSMOS 510","6123","CIS","116.03","74.03","1509","1495","MEDIUM","0","1972-07-20",""
"1972-057F","COSMOS 509","6122","CIS","115.67","74.03","1498","1473","MEDIUM","0","1972-07-20",""
"1972-057E","COSMOS 508","6121","CIS","115.30","74.03","1496","1443","MEDIUM","0","1972-07-20",""
"1972-057D","COSMOS 507","6120","CIS","114.96","74.03","1496","1411","MEDIUM","0","1972-07-20",""
"1972-057C","COSMOS 506","6119","CIS","114.63","74.03","1495","1382","MEDIUM","0","1972-07-20",""
"1972-057B","COSMOS 505","6118","CIS","114.31","74.03","1496","1351","MEDIUM","0","1972-07-20",""
"1972-057A","COSMOS 504","6117","CIS","113.96","74.03","1495","1322","MEDIUM","0","1972-07-20",""
"1972-049B","SL-3 R/B","6080","CIS","102.79","81.24","926","855","LARGE","0","1972-06-30",""
"1972-049A","METEOR 1-12","6079","CIS","102.63","81.23","890","876","LARGE","0","1972-06-30",""
"1972-023E","COSMOS 482 DESCENT CRAFT","6073","CIS","108.10","52.03","2078","200","MEDIUM","0","1972-03-31",""
"1972-043D","SL-8 DEB","6065","CIS","97.76","74.07","660","644","SMALL","0","1972-06-23",""
"1972-043C","SL-8 DEB","6063","CIS","96.76","74.03","606","600","SMALL","0","1972-06-23",""
"1972-043B","SL-8 R/B","6061","CIS","99.96","74.06","771","741","LARGE","0","1972-06-23",""
"1972-043A","COSMOS 494","6059","CIS","100.30","74.06","781","765","LARGE","0","1972-06-23",""
"1972-041B","ATLAS CENTAUR R/B","6058","US","647.68","26.79","36271","567","LARGE","0","1972-06-13",""
"1972-041A","INTELSAT 4-F5","6052","ITSO","1438.69","9.87","35853","35821","MEDIUM","0","1972-06-13",""
"1972-035B","SL-8 R/B","6020","CIS","104.43","74.02","983","953","LARGE","0","1972-05-06",""
"1972-035A","COSMOS 489","6019","CIS","104.65","74.02","997","960","LARGE","0","1972-05-06",""
"1970-025MR","THORAD AGENA D DEB","6014","US","103.20","100.00","953","867","SMALL","0","1970-04-08",""
"1972-031C","APOLLO 16 LM (ORION)","6005","US","","","","","","0","1972-04-16","SELENOCENTRIC ORBIT (MOON)"
"1965-108T","TITAN 3C TRANSTAGE DEB","5998","US","480.29","26.25","27337","537","MEDIUM","0","1965-12-21",""
"1965-108S","TITAN 3C TRANSTAGE DEB","5992","US","540.98","27.08","30195","1034","SMALL","0","1965-12-21",""
"1965-108R","TITAN 3C TRANSTAGE DEB","5991","US","546.28","27.40","30310","1206","MEDIUM","0","1965-12-21",""
"1967-001S","DELTA 1 DEB *","5987","US","502.46","26.31","28653","463","MEDIUM","0","1967-01-11",""
"1965-108Q","TITAN 3C TRANSTAGE DEB","5986","US","413.98","26.98","23625","419","MEDIUM","0","1965-12-21",""
"1969-011B","DELTA 1 R/B(2)","5977","US","317.55","29.53","17782","298","LARGE","0","1969-02-06",""
"1970-021C","DELTA 1 DEB","5975","US","461.19","25.45","26486","305","LARGE","0","1970-03-20",""
"1967-006E","DELTA 1 DEB","5971","US","113.08","102.05","1455","1281","SMALL","0","1967-01-26",""
"1970-025MQ","THORAD AGENA D DEB *","5967","US","111.58","101.64","1394","1205","SMALL","0","1970-04-08",""
"1970-025MP","THORAD AGENA D DEB","5958","US","105.75","99.51","1067","991","SMALL","0","1970-04-08",""
"1970-025MN","THORAD AGENA D DEB","5957","US","100.81","99.64","824","770","SMALL","0","1970-04-08",""
"1960-016E","TIROS 2 DEB *","5922","US","105.13","47.03","1030","971","SMALL","0","1960-11-23",""
"1972-022B","SL-3 R/B","5918","CIS","102.43","81.24","915","832","LARGE","0","1972-03-30",""
"1972-022A","METEOR 1-11","5917","CIS","102.22","81.22","886","841","LARGE","0","1972-03-30",""
"1972-019B","SL-8 R/B","5907","CIS","108.90","82.97","1191","1161","LARGE","0","1972-03-25",""
"1972-019A","COSMOS 480","5905","CIS","109.10","82.98","1200","1170","LARGE","0","1972-03-25",""
"1972-018B","THOR BURNER 2 R/B","5904","US","101.16","98.91","847","780","LARGE","0","1972-03-24",""
"1972-018A","OPS 5058 (DMSP 5B F2)","5903","US","101.11","98.95","848","774","MEDIUM","0","1972-03-24",""
"1961-015KF","THOR ABLESTAR DEB","5876","US","115.40","65.67","2045","902","SMALL","0","1961-06-29",""
"1968-097DK","COSMOS 252 DEB *","5871","CIS","110.46","62.81","1963","533","SMALL","0","1968-11-01",""
"1972-012B","ATLAS CENTAUR R/B(2)","5861","US","","","","","","0","1972-03-03","HELIOCENTRIC ORBIT (SUN)"
"1972-012A","PIONEER 10","5860","US","","","","","","0","1972-03-03","ESCAPED SOLAR SYSTEM"
